Profile Data:
Time                    	UTC Time               	P                  	T    	 	Hu           	Ws   	Wd 	Geopot	Dewp.
[sec]                   	[HH:mm:ss]             	[hPa]              	[°C] 	 	[%]          	[m/s]	[°]	[m]   	[°C]
752                     	16:45:23               	594.6              	-1.4 	 	47           	22.1 	270	4476  	-11.1
754                     	16:45:25               	593.9              	-1.4 	 	47           	22.2 	270	4485  	-11.2
756                     	16:45:27               	593.2              	-1.5 	 	47           	22.2 	270	4494  	-11.3
758                     	16:45:29               	592.5              	-1.6 	 	47           	22.2 	270	4503  	-11.4
760                     	16:45:31               	591.9              	-1.6 	 	46           	22.2 	270	4512  	-11.6
762                     	16:45:33               	591.2              	-1.7 	 	46           	22.2 	270	4521  	-11.7
764                     	16:45:35               	590.5              	-1.7 	 	46           	22.1 	270	4531  	-11.8
766                     	16:45:37               	589.8              	-1.8 	 	46           	22.1 	270	4541  	-11.9
768                     	16:45:39               	589.1              	-1.9 	 	46           	21.9 	270	4550  	-12.0
770                     	16:45:41               	588.4              	-2.0 	 	46           	21.8 	270	4559  	-12.1
772                     	16:45:43               	587.7              	-2.0 	 	46           	21.6 	271	4569  	-12.1
774                     	16:45:45               	587.1              	-2.0 	 	46           	21.5 	271	4577  	-12.1
776                     	16:45:47               	586.4              	-2.1 	 	46           	21.4 	271	4585  	-12.2
778                     	16:45:49               	585.8              	-2.2 	 	46           	21.4 	271	4594  	-12.3
780                     	16:45:51               	585.2              	-2.2 	 	46           	21.3 	271	4602  	-12.3
782                     	16:45:53               	584.6              	-2.3 	 	46           	21.2 	272	4611  	-12.4
