Flight Information:
Launch Date:       	                        	                        	Wednesday, 29 June 2022	   	                   	   	Launch Time: 	         	    	19:33:43   	        	       	End of Ascent:	           	      	         	00:19:48
Station name:      	                        	                        	                       	   	                   	   	Serialnumber:	         	    	20051121
Ground Values:
Pressure:          	                        	                        	906.7 hPa              	   	                   	   	Temperature: 	         	    	19.6 °C    	        	       	Humidity:     	           	      	         	40 %
Wind direction:    	                        	                        	287 °                  	   	                   	   	Wind speed:  	         	    	2 m/s      	        	       	Cloud group:  	           	      	         	9////
Position:
Longitude:         	                        	                        	-113.985 °             	   	                   	   	Latitude:    	         	    	46.860 °   	        	       	Altitude:     	           	      	         	985 m
Staff:
Company:           	                        	                        	
Operator:          	                        	                        	                       	   	                   	   	
Events:
Highest Point:     	                        	                        	509.5 hPa              	   	                   	   	5834 m
Tropopauses:       	                        	                        	                       	   	                   	   	             	         	    	
Max Winds:         	                        	                        	                       	   	                   	   	             	         	    	
Remarks:

Profile Data:
Time               	UTC Time                	P                       	T                      	Hu 	Ws                 	Wd 	Long.        	Lat.     	Alt 	Geopot     	MRI     	RI     	Dewp.         	Virt. Temp 	Rs    	Elevation	Azimuth 	Range	D
[sec]              	[HH:mm:ss]              	[hPa]                   	[°C]                   	[%]	[m/s]              	[°]	[°]          	[°]      	[m] 	[m]        	        	       	[°C]          	[°C]       	[m/s] 	[°]      	[°]     	[m]  	[kg/m3]
144                	19:36:07                	836.2                   	12.8                   	48 	9.4                	280	-113.971079  	46.856648	1673	1672       	491.724 	229.126	2.0           	13.7       	6.3   	31.9     	107     	1303 	1.019008
145                	19:36:08                	835.5                   	12.7                   	48 	9.3                	279	-113.970960  	46.856653	1680	1679       	492.693 	228.996	2.0           	13.6       	7.0   	31.9     	107     	1314 	1.018388
146                	19:36:09                	834.8                   	12.7                   	48 	9.2                	278	-113.970841  	46.856657	1687	1686       	493.674 	228.862	2.0           	13.6       	7.0   	32.0     	107     	1325 	1.017754
147                	19:36:10                	834.1                   	12.6                   	48 	9.2                	278	-113.970722  	46.856662	1694	1693       	494.638 	228.727	2.0           	13.5       	7.0   	32.1     	107     	1336 	1.017116
148                	19:36:11                	833.4                   	12.5                   	48 	9.1                	277	-113.970604  	46.856667	1701	1701       	495.605 	228.595	2.0           	13.4       	7.0   	32.1     	106     	1347 	1.016491
149                	19:36:12                	832.7                   	12.5                   	48 	9.1                	276	-113.970485  	46.856671	1708	1708       	496.573 	228.464	1.9           	13.4       	7.0   	32.2     	106     	1358 	1.015877
150                	19:36:13                	832.0                   	12.4                   	49 	9.0                	275	-113.970366  	46.856676	1714	1714       	497.492 	228.332	1.9           	13.3       	6.7   	32.2     	106     	1369 	1.015255
151                	19:36:14                	831.4                   	12.3                   	49 	9.0                	274	-113.970248  	46.856680	1721	1720       	498.354 	228.220	1.9           	13.3       	6.2   	32.3     	106     	1380 	1.014723
152                	19:36:15                	830.8                   	12.3                   	49 	9.0                	273	-113.970129  	46.856685	1727	1727       	499.221 	228.098	1.9           	13.2       	6.2   	32.3     	106     	1390 	1.014142
153                	19:36:16                	830.2                   	12.2                   	49 	9.0                	272	-113.970010  	46.856690	1733	1733       	500.073 	227.976	1.9           	13.2       	6.2   	32.3     	106     	1401 	1.013559
154                	19:36:17                	829.6                   	12.2                   	49 	9.0                	271	-113.969891  	46.856694	1739	1739       	500.929 	227.859	1.9           	13.1       	6.2   	32.3     	106     	1411 	1.012997
155                	19:36:18                	829.0                   	12.1                   	49 	9.0                	270	-113.969773  	46.856699	1746	1745       	501.802 	227.758	1.8           	13.0       	6.2   	32.4     	105     	1422 	1.012509
156                	19:36:19                	828.4                   	12.1                   	49 	9.0                	269	-113.969654  	46.856703	1752	1751       	502.651 	227.650	1.8           	13.0       	6.1   	32.4     	105     	1432 	1.011988
157                	19:36:20                	827.8                   	12.0                   	50 	9.0                	268	-113.969535  	46.856708	1758	1757       	503.490 	227.563	1.8           	12.9       	5.9   	32.4     	105     	1443 	1.011560
158                	19:36:21                	827.2                   	11.9                   	50 	9.0                	268	-113.969417  	46.856712	1763	1763       	504.303 	227.465	1.8           	12.8       	5.9   	32.4     	105     	1453 	1.011083
159                	19:36:22                	826.6                   	11.9                   	50 	9.0                	268	-113.969298  	46.856717	1769	1769       	505.121 	227.357	1.8           	12.8       	5.9   	32.4     	105     	1464 	1.010560
160                	19:36:23                	826.1                   	11.8                   	50 	9.1                	267	-113.969179  	46.856722	1775	1775       	505.919 	227.244	1.8           	12.7       	5.9   	32.4     	105     	1474 	1.010017
161                	19:36:24                	825.5                   	11.8                   	50 	9.1                	267	-113.969060  	46.856726	1781	1781       	506.740 	227.139	1.8           	12.7       	5.9   	32.5     	105     	1484 	1.009514
162                	19:36:25                	824.9                   	11.7                   	50 	9.1                	266	-113.968942  	46.856731	1787	1786       	507.530 	227.033	1.8           	12.6       	5.7   	32.5     	105     	1495 	1.009009
163                	19:36:26                	824.3                   	11.7                   	50 	9.1                	266	-113.968823  	46.856735	1792	1792       	508.304 	226.928	1.7           	12.6       	5.7   	32.5     	104     	1505 	1.008508
164                	19:36:27                	823.8                   	11.6                   	51 	9.1                	265	-113.968704  	46.856740	1798	1798       	509.085 	226.815	1.7           	12.5       	5.7   	32.5     	104     	1515 	1.007976
165                	19:36:28                	823.2                   	11.6                   	51 	9.2                	264	-113.968585  	46.856744	1804	1803       	509.861 	226.695	1.7           	12.5       	5.7   	32.5     	104     	1526 	1.007418
166                	19:36:29                	822.7                   	11.5                   	51 	9.2                	264	-113.968467  	46.856749	1809	1809       	510.635 	226.575	1.7           	12.4       	5.7   	32.5     	104     	1536 	1.006858
167                	19:36:30                	822.1                   	11.5                   	51 	9.2                	263	-113.968348  	46.856754	1815	1815       	511.402 	226.462	1.7           	12.4       	5.7   	32.5     	104     	1547 	1.006333
168                	19:36:31                	821.5                   	11.4                   	51 	9.2                	262	-113.968259  	46.856768	1821	1821       	512.253 	226.356	1.7           	12.3       	6.0   	32.6     	104     	1555 	1.005835
169                	19:36:32                	820.9                   	11.4                   	51 	9.3                	261	-113.968171  	46.856783	1827	1827       	513.110 	226.239	1.6           	12.3       	6.2   	32.6     	104     	1564 	1.005289
170                	19:36:33                	820.3                   	11.3                   	51 	9.2                	261	-113.968083  	46.856798	1833	1833       	513.968 	226.125	1.6           	12.2       	6.2   	32.7     	104     	1572 	1.004746
171                	19:36:34                	819.7                   	11.3                   	51 	9.2                	260	-113.967994  	46.856813	1840	1839       	514.831 	226.013	1.6           	12.2       	6.2   	32.8     	103     	1581 	1.004217
172                	19:36:35                	819.1                   	11.2                   	51 	9.2                	260	-113.967906  	46.856827	1846	1846       	515.714 	225.908	1.5           	12.1       	6.2   	32.8     	103     	1589 	1.003713
173                	19:36:36                	818.5                   	11.1                   	51 	9.2                	259	-113.967818  	46.856842	1852	1852       	516.584 	225.804	1.5           	12.0       	6.2   	32.9     	103     	1598 	1.003219
174                	19:36:37                	817.8                   	11.0                   	52 	9.2                	259	-113.967730  	46.856857	1859	1858       	517.482 	225.697	1.5           	11.9       	6.5   	33.0     	103     	1606 	1.002712
175                	19:36:38                	817.2                   	11.0                   	52 	9.2                	258	-113.967641  	46.856872	1865	1865       	518.442 	225.574	1.4           	11.9       	6.9   	33.1     	103     	1615 	1.002128
176                	19:36:39                	816.5                   	10.9                   	52 	9.0                	258	-113.967553  	46.856887	1872	1872       	519.395 	225.443	1.4           	11.8       	6.9   	33.1     	103     	1624 	1.001502
177                	19:36:40                	815.9                   	10.9                   	52 	8.9                	258	-113.967465  	46.856901	1879	1879       	520.323 	225.304	1.5           	11.8       	6.9   	33.2     	103     	1633 	1.000834
178                	19:36:41                	815.2                   	10.9                   	52 	8.8                	257	-113.967377  	46.856916	1886	1886       	521.260 	225.158	1.5           	11.8       	6.9   	33.3     	102     	1642 	1.000130
